0,0.009999999776483
1,0.039700001478195
2,0.154071733355522
3,0.545072615146637
4,1.288978099822998
5,0.171518802642822
6,0.597819089889526
7,1.319113373756409
8,0.056273221969604
9,0.215592861175537
10,0.722930610179901
11,1.323836445808411
12,0.037716984748840
13,0.146600216627121
14,0.521925985813141
15,1.270483732223511
16,0.239548206329346
17,0.786042809486389
18,1.290581345558167
19,0.165524721145630
20,0.579903602600098
21,1.310749769210815
22,0.088804244995117
23,0.331558406352997
24,0.996440708637238
25,1.007080554962158
26,0.985688507556915
27,1.028008580207825
28,0.941629409790039
29,1.106519818305969
30,0.752920925617218
31,1.311013936996460
32,0.087783098220825
33,0.328014791011810
34,0.989278078079224
35,1.021098971366882
36,0.956466555595398
37,1.081381440162659
38,0.817368268966675
39,1.265200376510620
40,0.258605480194092
41,0.833791553974152
42,1.249541163444519
43,0.314105331897736
44,0.960434854030609
45,1.074434041976929
46,0.834510624408722
47,1.248818516731262
48,0.316630959510803
49,0.965758323669434
50,1.064965844154358
51,0.857406616210938
52,1.224188089370728
53,0.400842905044556
54,1.121346473693848
55,0.713132143020630
56,1.326856136322021
57,0.025782942771912
58,0.101137489080429
59,0.373863577842712
60,1.076132297515869
61,0.830347061157227
62,1.252959489822388
63,0.302115499973297
64,0.934640645980835
65,1.117903232574463
66,0.722490012645721
67,1.323984622955322
68,0.037132620811462
69,0.144393980503082
70,0.515027046203613
71,1.264349699020386
72,0.261658310890198
73,0.841238021850586
74,1.241907835006714
75,0.340626120567322
76,1.014425992965698
77,0.970523715019226
78,1.056346058845520
79,0.877783238887787
80,1.199622631072998
81,0.481207132339478
82,1.230147600173950
83,0.380801022052765
84,1.088175892829895
85,0.800323247909546
86,1.279741048812866
87,0.205752730369568
88,0.696008324623108
89,1.330750584602356
90,0.010310888290405
91,0.040924608707428
92,0.158673971891403
93,0.559163570404053
94,1.298662662506104
95,0.135076522827148
96,0.485569089651108
97,1.234944224357605
98,0.364515185356140
99,1.059446811676025
